,Smiles,Property,Value,Units,Notes
1615,C=C(C)C#N,Glass Transition Temperature,393,K,
1616,FC(F)=C(F)F,Glass Transition Temperature,390,K,
1617,FC(F)=C(F)F,Glass Transition Temperature,160,K,"Much data, some conflicting"
1618,C=C(F)C(F)(F)F,Glass Transition Temperature,315,K,"Heating rate: 5-20K/min, high pressure, radiation synthesis"
1619,FC=C(F)F,Glass Transition Temperature,304,K,"Quoted value, DTA?"
1620,C=CC(F)(F)F,Glass Transition Temperature,300,K,
1621,C=CO[Cl+2]([O-])[O-],Glass Transition Temperature,347,K,
1622,C=CCl,Glass Transition Temperature,354,K,Increasing syndiotactic content increases Tg to 371K
1623,C=CCl,Glass Transition Temperature,366,K,"Dekryptonation, f(MW)"
1624,C=CCl,Glass Transition Temperature,371,K,"DSC, 20deg/min HR, Mn infinity, onset, varied annealing"
1625,C=CCl,Glass Transition Temperature,359,K,
1626,C=CCl,Glass Transition Temperature,357,K,
1627,C=CCl,Glass Transition Temperature,363,K,
1628,C=CCl,Glass Transition Temperature,342,K,
1629,C=CCl,Glass Transition Temperature,353,K,
1630,C=CCl,Glass Transition Temperature,347,K,
1631,C=CCl,Glass Transition Temperature,361,K,
1632,C=CCl,Glass Transition Temperature,408,K,"67 wt.% Cl, chlorinated"
1633,C=CCl,Glass Transition Temperature,313,K,"Semi-IPNs, with Poly(butyl methacrylate) (30/70)"
1634,C=CCl,Glass Transition Temperature,315,K,"Blend, with Poly(butyl methacrylate) (50/50)"
1635,C=CCl,Glass Transition Temperature,323,K,"Semi-IPNs, with Poly(butyl methacrylate) (50/50)"
1636,C=CCl,Glass Transition Temperature,343,K,"Semi-IPNs, with Poly(ethyl methacrylate) (30/70)"
1637,C=CCl,Glass Transition Temperature,325,K,"Blend, with Poly(ethyl methacrylate) (50/50)"
1638,C=CCl,Glass Transition Temperature,343,K,"Semi-IPNs, with Poly(ethyl methacrylate) (50/50)"
1639,C=CCl,Glass Transition Temperature,370,K,"Semi-IPNs, with Poly(methyl methacrylate) (30/70)"
1640,C=CCl,Glass Transition Temperature,363,K,"Blend, with Poly(methyl methacrylate) (50/50)"
1641,C=CCl,Glass Transition Temperature,366,K,"Semi-IPNs, with Poly(methyl methacrylate) (50/50)"
1642,C=CCl,Glass Transition Temperature,364,K,with Poly(methyl methacrylate) (80/20)
1643,C=CCl,Glass Transition Temperature,348,K,DSC
1644,C=CCl,Glass Transition Temperature,352,K,DMA
1645,C=CF,Glass Transition Temperature,314,K,Mechanical method
1646,C=CC1CC1(C(=O)OC12CC3CC(CC(C3)C1)C2)C(=O)OC12CC3CC(CC(C3)C1)C2,Glass Transition Temperature,307,K,
1647,C=CCc1ccccc1,Glass Transition Temperature,333,K,
1648,C=Cn1c2ccccc2c2ccccc21,Glass Transition Temperature,500,K,"DSC, 10deg/min HR, X to infinite MW"
1649,C=Cn1c2ccccc2c2ccccc21,Glass Transition Temperature,500,K,
1650,C=Cn1c2ccccc2c2ccccc21,Glass Transition Temperature,357,K,Conflicting values reported
1651,C=CC1OC(=O)NC1(C)C,Glass Transition Temperature,365,K,DTA heating rate; low viscosity
1652,C=Cc1nc(C)nc(C)n1,Glass Transition Temperature,350,K,
1653,C=CP(=O)(c1ccccc1)c1ccccc1,Glass Transition Temperature,453,K,
1654,CCC(O)CC(=O)O,Glass Transition Temperature,257,K,
1655,CCC(O)CC(=O)O,Glass Transition Temperature,262,K,
1656,C=Cn1cc2ccccc2n1,Glass Transition Temperature,331,K,"Two values for different preparations, heating rate: 20K/min"
1657,CC(C)c1ccccc1,Glass Transition Temperature,126,K,
1658,C1=Cc2ccccc2C1,Glass Transition Temperature,473,K,
1659,CCCC(C)CC,Glass Transition Temperature,90,K,
1660,CCC(C)CC,Glass Transition Temperature,80,K,
1661,CCCC(C)C,Glass Transition Temperature,76,K,
1662,C=Cc1cccc2ccccc12,Glass Transition Temperature,432,K,Values range from 323 to 453K
1663,C=Cc1ccc2ccccc2c1,Glass Transition Temperature,424,K,Extrapolated to zero heating rate
1664,C=CCCc1ccccc1,Glass Transition Temperature,283,K,Crystalline sample
1665,C=CCCCc1ccccc1,Glass Transition Temperature,245,K,Softening point
1666,C=CC1CC1(C(=O)Oc1ccccc1)C(=O)Oc1ccccc1,Glass Transition Temperature,349.0 - 357.0,K,
1667,C#Cc1ccccc1,Glass Transition Temperature,393,K,Crystalline
1668,C=CN1C(=O)c2ccccc2C1=O,Glass Transition Temperature,497,K,No experimental details
1669,C=Cc1ccccn1,Glass Transition Temperature,377,K,
1670,C=Cc1ccncc1,Glass Transition Temperature,415,K,
1671,C=Cc1ccncc1,Glass Transition Temperature,433,K,Molar concentration 5%
1672,C=Cc1ccncc1,Glass Transition Temperature,456,K,Molar concentration 10%
1673,C=CN1CCCC1,Glass Transition Temperature,327,K,
1674,C=CN1CCCC1,Glass Transition Temperature,359,K,
1675,C=CN1CCCC1,Glass Transition Temperature,448,K,"DSC, onset, Xp to dry"
1676,c1ccc(-c2ccccc2-c2ccccc2)cc1,Glass Transition Temperature,233,K,
1677,c1ccc(-c2ccccc2-c2ccccc2)cc1,Glass Transition Temperature,243,K,
1678,C=CCc1cccc(C)c1,Glass Transition Temperature,313,K,Crystalline sample
1679,C=CCc1ccccc1C,Glass Transition Temperature,353,K,Crystalline sample
1680,C=CCc1ccc(C)cc1,Glass Transition Temperature,338,K,Crystalline sample
1681,CC(=O)Oc1c(Br)cc(Br)cc1Br,Glass Transition Temperature,423,K,
1682,C=C[Ge](C)(C)C,Glass Transition Temperature,463,K,Mechanical method
